"26","Groupon Goes Ultra-Chic With Luxury Private Sale Site Groupöupon","Erick Schonfeld","3","6","Poking fun at their more gilded competitors, group-buying site Groupon announced its launch of Groupöupon.  As far as April Fool&#8217;s jokes go, the site is pretty convincing.  It&#8217;s actually not far off from some of the pitches we see for elitist group buying startups.  I was almost fooled, until I saw the umlaut (a bit much), and the fact that for each featured item, Groupöupon&#8217;s price is actually higher than the crossed-out original price.The luxury private sale site features items such as sleeves made from &#8220;ostrich neck, baleen, pressed toucan beak, snakeskin (heated), and mane&#8221; ($6,500 for just a pair of sleeves, shirt not included), a Sleke watch that &#8220;eliminates the most cumbersome element of traditional watches—the face&#8221; ($14,500 for a right-hand model, $18,000 for a left-hand one), crowns ($68,000), and a money collage ($250,000).Before you can join this exclusive buying gröup, you need to place your eye up to a &#8220;retinal scanner&#8221; on the site so that Groupöupon &#8220;can check your identity against our online database of confidential tax records.&#8221;  Prospective members are also asked to supply documentation showing their net worth, along with any of the following proofs of status:Domestic organizational chart (must show a minimum of 20-40 servants)Audio recording of you properly annunciating the dictionaryPhotos with celebrities and public officials are encouraged (photos taken at book signings will not be considered)Fitting records for white tuxedosSilver-mine deedsExplanation of how carats are used differently when measuring diamonds vs. when measuring ivorySex tapesThis one gets an A+.Here&#8217;s the definitive list of 2010 April Fools jokesCrunchBase Information","http://techcrunch.com/2010/04/01/groupoupon/","2010-04-01","1","6","277","199","4.526119","6.095477","28.00000","0.00000"
"27","Study: 52 Percent Of Bloggers Consider Themselves Journalists","Leena Rao","7","49","According to a new study released by PR Week and PR Newswire, 52% percent of bloggers surveyed consider themselves journalists. This is an increase from 2009’s study, when just one in three had the same opinion. However, despite this, only 20% of bloggers obtain the majority of their income from their blogs; which is an 4% increase from 2009. A few other stats caught our attention as well. When it comes to using blogs and social networks, like Twitter or Facebook, for research, 91% of bloggers and 68% of online reporters &#8220;always&#8221; or &#8220;sometimes&#8221; use blogs for research. But only 35% of newspaper and 38% of print magazine journalists surveyed use blogs or social networks for research purposesThe stats are even more interesting when it comes to using Twitter, which is often a place for breaking news and consumer trends, alone for research. 64% of bloggers and 36% of online reporters said they use Twitter as a research tool for stories. But only 19% of newspaper reporters and 17% of print magazine reporters use the microblogging network as a resource for research. Newspaper and print magazine reporters also source Twitter less frequently than their online counterparts with 19% and 22% saying they have used a Twitter post in a story, respectively. This is in contrast the higher use of sourcing Twitter for stories for bloggers (55%), online magazine/news (42%) and even TV news (48%).Here at TechCrunch, we rely on other blogs for research even more than traditional news outlets.  And we use Twitter as a tool not just for breaking news, but also to evaluate the sentiment of consumers about a particular product or service.  For example, my colleague MG Siegler used the breaking news of Tiger Woods’ car accident to show the inherent value of Twitter when it comes to the speed of reporting news.Photo Credit/Flickr/MikeLichtCrunchBase Information","http://techcrunch.com/2010/04/01/study-52-percent-of-bloggers-consider-themselves-journalists/","2010-04-01","9","40","320","224","4.131410","5.754464","1476.00000","0.00000"
"28","Videoconferencing Company Vidyo Raises $25 Million More","Robin Wauters","11","4","Vidyo, which specializes in video conferencing technology, has closed a big round of financing. The company raised $25 million in a Series C round led by Four Rivers Group and joined by prior backers Menlo Ventures, Rho Ventures, Sevin Rosen Funds and Star Ventures.This brings the total amount of capital invested in Vidyo to $63 million since its founding in 2005 &#8211; its last round totaled $15 million and was closed a little over a year ago.Vidyo says it will use the additional capital to expand its sales and marketing efforts for its desktop and room-based HD multipoint video conferencing systems.More on NewTeeVee.CrunchBase Information","http://techcrunch.com/2010/04/01/videoconferencing-company-vidyo-raises-25-million-more/","2010-04-01","2","4","115","84","4.448598","5.666667","40.00000","0.00000"
"29","Venture-Backed Exit Activity Is Picking Up Again","Robin Wauters","11","5","Two separate reports were released this morning, both bringing upbeat news of increased exit activity (M&amp;A, IPOs) for venture-backed companies in the first quarter of 2010. We take a look at the most important findings for both the Exit Poll report by Thomson Reuters and the National Venture Capital Association, and Dow Jones VentureSource&#8217;s assessment of IPO and M&amp;A activity in the U.S. during the first three months of this year. Dow Jones VentureSource Title: U.S. Venture-Backed Company IPOs in First Quarter Match 2009 Total; M&amp;A Deal Activity Flat as Median Paid Picks UpSubtitle: M&amp;As and IPOs of VC-Backed Companies Net $4.7B in Q1; Time to Reach M&amp;A Still Low as Investors Sell Companies EarlierQ1 2010 according to Dow Jones VentureSource:- Eight U.S. venture-backed companies raised $711 million by going public on U.S. stock exchanges, matching the number of IPOs that occurred throughout 2009.- It took companies that went public during the first quarter a median of 10.4 years and $156 million in venture capital to achieve liquidity.- This is more than the median 7.9 years and $32 million in capital it took for companies to reach an IPO in 2009.- Corporations bought 77 companies for $4 billion through mergers and acquisitions (M&amp;As), on par with the 77 deals that raised $3.4 billion during the same period last year and a far cry from the 109 deals completed during the first quarter of 2008.- The $27 million median amount paid for a venture-backed company in the most recent quarter is a 17% increase from the $23 million median paid during the same period in 2009.- It took a median of 5.4 years for a venture-backed company to reach liquidity via a merger or acquisition, 15% more than the 4.7-year median in the first quarter of 2009, but still less than the medians seen during the same period in 2007 and 2008, 6.1 and 6.6 years respectively.- Companies that exited during the first quarter raised a median of $19 million in venture capital before exiting through a merger or acquisition, a 19% increase from the $16 million median during the same period last year.Thomson Reuters / NVCA Title: Venture-Backed Exit Activity Shows Improved Signs of Life in Q1 2010Subtitle: All-time Record for Venture-backed M&amp;A Exits; Nearly All Venture-backed IPOs Trading Above Offer PriceQ1 2010 according to Thomson Reuters / NVCA:- The quarter ended with nine venture-backed IPOs and 111 M&amp;A transactions.- There were nine venture-backed IPOs valued at $936.2 million in the first quarter of 2010 quarter of 2009, more than double the amount raised during the fourth quarter of 2009.- Of the nine IPOs in the first quarter, eight were trading at or above their offering prices as of 3/31/2010.- Three of the eight IPO exits for the quarter were in the Biotechnology sector, accounting for a total of $310.5 million.- Forty-three venture-backed companies are currently filed for an initial public offering with the SEC.- 111 venture-backed M&amp;A deals were reported for the first quarter, 31 of which had an aggregate deal value of $5.6 billion.- The average disclosed deal value was $180.2 million.- This marks the biggest quarter for overall number of venture-backed M&amp;A exits since records began in 1975.- The information technology sector led the venture-backed M&amp;A landscape, with 81 deals and a disclosed total dollar value of $2.3 billion.- Within this sector, computer software and services and internet specific companies accounted for the bulk of the targets, with 35 and 26 transactions, respectively, across these sector subsets.- Deals bringing in the top returns, those with disclosed values greater than four times the venture investment, accounted for 45 percent of the total in the first quarter of 2010.- Venture-backed M&amp;A deals returned less than the amount invested accounted for 31 percent of the quarter&#8217;s total, on par with total in the previous quarter.And here&#8217;s a bonus report: JEGI&#8217;s Q1 2010 M&amp;A Results &#8211; Deal Activity and Transaction Value Up (PDF)CrunchBase Information","http://techcrunch.com/2010/04/01/venture-backed-exit-activity-is-picking-up-again/","2010-04-01","0","4","686","484","4.315068","5.857438","0.00000","0.00000"
"30","NearVerse Raises $1 Million For Proximity Based Mobile Social Network","Leena Rao","7","12","Startup NearVerse, the developers of proximity based mobile social network LoKast, has raised $1 million in seed funding from Meakem Becker Venture Capital.  NearVerse is using funding to further develop LoKast to accelerate its connectivity beyond the capabilities of existing 3G or 4G carrier networks. Launched at SXSW few weeks ago, LoKast, which is actually short for “local-casting,” allows you to set up a profile that will list all of your photos, selected contacts, videos, web links and music on your mobile phone. You can select which content you’d like to include to the public and which content you’d like to keep private. When a LoKast user is in proximity (300 feet) of other LoKast users, the app will automatically discover other users nearby and allow the user to view and download their content. For example, you can see the iTunes library of any user who is in close proximity to you. You can choose to download a 30-second clip of any song to your own profile and can also follow the link to the iTunes store to purchase the music (LoKast collects an affiliate fee for this, of course). Similarly, you can download photos, videos and even contacts from other users into your profile. You’ll also soon be able to share apps on your phone with other users.The beauty of Lokast is that it has its own internal network; eliminating the need for 3G connectivity to run the app, as LoKast works in subways, underground and heavily congested areas such as stadiums, where 3G connectivity is unreliable. The startup’s app is effectively all network based and currently has five patents for its proprietary technology.LoKast is also partnering with bands to help market their content to users. LoKast has struck deals with music distribution companies including The Orchard, IODA and Monalis 360 to provide users with exclusive content within the LoKast app. And production companies, such as Mark Cuban’s Magnolia Pictures, are also using the service to promote their new films.And LoKast will soon be launching an Android app, and plans to launch integration with Facebook Connect. The app itself is incredibly simple to use and seems like it has potential to be a great way to share content on your mobile phone. Of course, some people may not feel comfortable sharing their personal content to complete strangers, so that may be a barrier for certain users. CrunchBase Information","http://techcrunch.com/2010/04/01/nearverse-raises-1-million-for-proximity-based-mobile-social-network/","2010-04-01","0","10","412","295","4.211443","5.738983","0.00000","0.00000"
"31","Virtual Desktop Company MokaFive Raises $21M From Khosla Ventures And Others","Robin Wauters","11","6","MokaFive this morning announced that it has raised a $21 million Series C round led by NGEN Partners, with existing investors Khosla Ventures and Highland Capital Partners participating.This round totals more than the two previous rounds combined &#8211; the total of capital raised by the company is now $41 million.The company&#8217;s flagship product, MokaFive Suite, allows IT departments to exercise management control over the deliverance of secure virtual computing environments, to any hardware platform (be it Mac or PC). Unlike server hosted virtual desktop solutions, such as VDI, MokaFive executes locally on computing end points.MokaFive is led by President and CEO Dale Fuller, a high-profile executive and angel investor who has previously served as interim President and CEO of McAfee, President and CEO of Borland Software Corporation, and GM/VP of the Powerbook Division of Apple Computer and of the NEC Portable Computer Division of Motorola. The company also boasts quite an impressive list of board members, including people like Sun Microsystems co-founder Vinod Khosla, Stanford University professor in Computer Science Monica Lam and former Executive Vice President and Chief Technology Officer of AOL Time Warner Bill Raduchel.CrunchBase Information","http://techcrunch.com/2010/04/01/virtual-desktop-company-mokafive-raises-21m-from-khosla-ventures-and-others/","2010-04-01","0","5","203","149","5.005236","6.416107","0.00000","0.00000"
"32","Microsoft Determined To Ruin The April Fools Party","Robin Wauters","11","49","Oh, Microsoft. I hope this is just a very elaborate joke and I simply don&#8217;t get it. If it&#8217;s not, then please let me be the first to tell you that spreading a press release in an attempt to debunk the myths surrounding software piracy on April Fools day is really, really lame.You&#8217;re like the guy who walks around at a party and suddenly blurts out: &#8220;Careful, people. The long term effects of alcohol range from possible health benefits for low levels of alcohol consumption to severe detrimental effects in cases of chronic alcohol abuse!&#8221; All that guy is going to get is heaps of blank stares and probably some offensive name-calling as soon as he turns his back.This is the digital equivalent of said behavior:&#8220;There is a sense of relief when a cruel joke is quickly followed by a wisecracking “April Fools!” But when consumers fall victim to software piracy, you can be sure a pirate won’t relieve their misery with humor.&#8221;Blank. Stare.CrunchBase Information","http://techcrunch.com/2010/04/01/microsoft-determined-to-ruin-the-april-fools-party/","2010-04-01","0","46","178","117","3.894118","5.658120","0.00000","0.00000"
"33","Joanna Shields to lead Facebook&#8217;s international assault","Mike Butcher","10","21","Facebook has been famously thin in terms of its international organisation. Visiting their London offices recently impressed upon me how few people they actually have in Europe. A few sales staff, a PR, receptionist etc. As far as I could tell, only the affable Christian Hernandez was doing anything in wider Europe, as Facebook&#8217;s international biz dev guy. So it&#8217;s not before time that it&#8217;s expanding its global sales organisation.Joanna Shields has re-emerged after recently exiting from her role at AOL, as Faceboook&#8217;s new VP of Sales and Business Development for EMEA.  Joanna was previously CEO of Bebo and President of People Platforms at AOL.Joanna was also the person who got advertising agencies to buy into Bebo, thus triggering its sale to AOL. We are talking one persuasive person here.Vice President EMEA at Facebook Blake Chandlee, who opened the London sales office, is now shifting over to lead a newly created role as Vice President of Sales for Emerging Markets focusing on Eastern Europe, Asia Pacific and Latin America.  This is a smart move by Facebook. Having recently visited Turkey, where Facebook has a third of its global users (yes, really), I&#8217;d say Facebook&#8217;s next wave of growth is going to be in these emerging markets. Basically people are growing up in these countries not knowing &#8216;real&#8217; email, just the email &#8216;address&#8217; they have on a social profile, like Facebook.CrunchBase Information","http://eu.techcrunch.com/2010/04/01/joanna-shields-to-lead-facebooks-international-assault/","2010-04-01","0","20","242","179","4.421277","5.804469","0.00000","0.00000"
"34","Topeka? Come On Google, You Can Do Better","Michael Arrington","2","94","Everyone agrees that April Fools is the best day ever. Especially if you&#8217;re a blogger because you can pretty much write anything at all and get away with it. Google wants to nuke China? Yep, you can write that. Want to accuse the next attorney general of California of assaulting you? Check. Etc.And Google takes April Fools very seriously.  They launched Gmail on April 1, 2004, which is totally meta. And there are so many good Google jokes from April Fools past: Google Paper, Google TiSP, and Google Romance were all winners. One Google joke even erupted into a minor Wikipedia war over time travel.Google Topeka? Not so funny. They&#8217;ve changed their logo on the Google homepage to Topeka and give this link as an explanation. They&#8217;ve changed their corporate name, they say, to Topeka for the day.The problem is the whole joke is really just a way to promote Google&#8217;s experimental fiber network. 1,100 cities are begging to be part of the program and doing crazy things, like renaming their city name to Google, to get picked.We didn’t reach this decision lightly; after all, we had a fair amount of brand equity tied up in our old name. But the more we surfed around (the former) Topeka’s municipal website, the more kinship we felt with this fine city at the edge of the Great Plains.Anyway, if you&#8217;re promoting your own stuff on April Fools you need to be extra funny. This isn&#8217;t extra funny.And what happened to Google Jail? As far as I can tell it remains unannounced. Maybe they got mad that Fast Company scooped them on their own joke. Or maybe someone at Google decided it was a bad idea to mock the horrific prison situation here in the U.S.We&#8217;re grading this one an &#8220;D-&#8221; on our list of 2010 April Fools jokes. I need Google to go back to basics and get April Fools right again. This is too important not to do it right.","http://techcrunch.com/2010/04/01/topeka-come-on-google-you-can-do-better/","2010-04-01","2","89","344","251","3.770833","5.047809","720.00000","0.00000"
"35","Clickable Gets Social With Facebook Ads","Erick Schonfeld","3","6","It will soon be possible to compare the performance of search and social ad campaigns side by side.  Clickable, the ad management platform that lets search marketers measure and track the performance of their online marketing campaigns across different search engines and advertising networks, will be adding Facebook Ads as an option on April 12.What that means is that an advertiser buying pay-per-click ads on Google can test the performance of those search ads against pay-per-click ads on Facebook targeted to particular social demographics.  Search ads versus social ads, all in one dashboard.  According to this sign-up page on Clickable:Clickable Pro now empowers you to create and upload pay-per-click Facebook ads in bulk. And with Clickable conversion tracking, you can track Facebook and search marketing revenues and conversions with a simple tag placed on your Web site. You can even produce customized, white-label reports with search and social performance displayed side by side.Clickable is a Facebook partner which has integrated its service with the Facebook Ads API, which will allow Clickable customers to create, upload, and manage Facebook Ads directly from Clickable.  The integration will work with pay-per-click text or image ads, but not yet with regular display ads.Facebook ads are bringing in real revenues now for the social network.  But how will they compare to search ads?CrunchBase Information","http://techcrunch.com/2010/03/31/clickable-facebook-ads/","2010-03-31","1","4","230","167","4.593750","6.161677","10.00000","0.00000"
"36","Hulu&#8217;s Internal Training Video (And Its Alien Plot) Revealed","Jason Kincaid","1","6","If you head over to Hulu right now and start watching a video, you&#8217;ll notice that the site has turned on a new 3D feature.  At least, it looks like they were trying to — when you click the button, the site instead opens a video marked &#8220;Hulu Confidential — For Internal Use Only&#8221; (looks like there&#8217;s a pretty major typo in their code).The video is a ten minute documentary detailing the long-running conspiracy behind Hulu&#8217;s alien plot to turn our brains into goo.  It begins with footage of television pioneer Philo Farnsworth (an alien-sounding name, indeed), winds through the 20th century, and concludes with Hulu, which finally helped TV&#8217;s brain-melting content expand its reach well beyond the living room.The documentary includes interviews with UCLA Professor Fabian Wagmister and journalist/comedian Dan Lyons (AKA Fake Steve Jobs). Lyons sums up Hulu&#8217;s impact on our future best: &#8220;Our children are going to grow up to be total, mushbrained zombies. There&#8217;s no hope for them.&#8221;CrunchBase Information","http://techcrunch.com/2010/03/31/hulus-internal-training-video-and-its-alien-plot-revealed/","2010-03-31","1","4","173","130","4.567073","5.761538","10.00000","0.00000"
"37","WolframAlpha Admits That We&#8217;re Better At Math","MG Siegler","5","18","For the past several months, I&#8217;ve given WolframAlpha a hard time. I actually think the service is pretty cool, I just think they drastically overpriced their iPhone app. The computational engine was trying to get users to pay $50 for the information they could access for free online. Sure, there&#8217;s something to be said for an iPhone-tailored experience, but $50 was just ridiculous. And guess who now agrees? WolframAlpha.The service has slashed — and I do mean slashed — the price of the app from $49.99 all the way down to $1.99. Yes, they&#8217;ve discounted it $48. That&#8217;s a 96% price reduction. And not just that — they&#8217;re offering a refund to anyone who did pay the ridiculous price for the app. Yes, a full refund — and Apple is keeping their 30%, so WolframAlpha is losing money by doing this.Between the $49.99 version and the $19.99 discounted version that was on sale during the holidays, 10,000 copies of the app were sold, we&#8217;re told. That&#8217;s not awful, but it&#8217;s nowhere near the number WolframAlpha needs to be ubiquitous. And that&#8217;s exactly what WolframAlpha has decided it wants to be.The $1.99 price will certainly help towards that goal, but so will the reinstatement of the mobile-optimized version of the site. You may recall that WolframAlpha took that version away in December, erroneously thinking people would buy the $50 app without it. Now, it&#8217;s back too.More changes to make WolframAlpha appeal to all sorts of people will be coming too, we&#8217;re told.For now, check out the handsomely-priced $1.99 app.CrunchBase Information","http://techcrunch.com/2010/03/31/wolframalpha-iphone-app/","2010-03-31","2","16","272","183","4.038314","5.759563","68.00000","0.00000"
"38","April Fools Shenanigans: The 2010 Definitive List","Evelyn Rusli","12","82","Time to live blog April Fools 2010! Some of us got a jump start on the time-honored tradition (not to name any names here), but we still have several hours of shenanigans left. Robin Wauters, Leena Rao, and I are at the command station. If you spot a good one please leave it in the comments. I can&#8217;t promise you a TechCrunch T-shirt, but I may get to keep my job. Here&#8217;s the definitive list of 2010 April Fools jokes. We&#8217;ll update it regularly over the day.","http://techcrunch.com/2010/03/31/april-fools-shenanigans-wikipedia-google-oh-my/","2010-03-31","2","79","94","64","3.666667","4.984375","320.00000","0.00000"
"39","First iPad reviews hit the net","Devin Coldewey","6","56","The first iPad reviews, from tech grand-daddies David Pogue and Walt Mossberg among others, are live. Go read. Don&#8217;t have the patience? Shame on you, and TL;DR follows.Pogue says it&#8217;s no laptop replacement, but as a giant iPod touch, it&#8217;s a huge success. Mossberg says he enjoys doing most tasks on it much more than on his laptop, and considers it 80% a laptop replacement. Pogue hates the keyboard, Mossberg likes it. Both found the battery life to be exceptional &mdash; over the quoted 10 hours in both cases, which surprises me hugely. We talked about the iPad&#8217;s potential and competitors in today&#8217;s podcast, and the consensus was that, as both reviews stress, the flagship apps are the real indicator of the device class&#8217;s potential.PC Magazine and USA Today also weigh in, and are similarly positive. Among PC Mag&#8217;s cons is the fact that earbuds are not included. Really now. Xeni has one over at BoingBoing, and she likes it so much she shot pictures of it with a soft focus filter &mdash; my mistake, it&#8217;s probably just an iPhone camera.I notice there are few complaints about the lack of Flash support. That&#8217;s something that will emerge in time, I think &mdash; when a hundred thousand people start cruising the net and find that quite a few of their favorite sites have a few bits missing. Will they complain or merely shrug? We&#8217;ll soon find out. The whole Apple/Flash thing is a powderkeg, of course, so I&#8217;m just going to let the consumers decide.But the best review came from Modern Family where the iPad was a major player in the story.We&#8217;ll have our review as soon as possible. With any luck we&#8217;ll be able to throw a few of the newest apps at it as well. And my advice is, as always, to get the thing in your hands if you&#8217;re not sure. A quick trip to the Apple Store could save you (or make you part with) quite a lot of money.And Stephen Fry got one as well, but he&#8217;s nice about it.[image: Reuters]","http://www.crunchgear.com/2010/03/31/first-ipad-reviews-hit-the-net/","2010-03-31","5","51","358","246","3.647564","5.174797","520.00000","0.00000"
"40","Introducing The Do-It-Yourself CrunchPad Kit [Video]","Michael Arrington","2","196","runMobileCompatibilityScript('myExperience75278961001');	Those you you who&#8217;ve been following the CrunchPad project since we first announced it in the summer of 2008 weren&#8217;t too happy to hear about the recent&#8230;hiccups&#8230;that we continue to fight through.But never fear, while we continue to clean up the mess that our Asian contractor left behind we&#8217;ve been hard at work on a new project that lets anyone create an iPad like device from any laptop screen. It&#8217;s called the CrunchPad Kit and it goes on sale now. Best of all, we&#8217;re selling this for just $49 as an introductory price. Once 800 have sold, or about $44,000 in revenue, we&#8217;ll be moving to a higher price.The CrunchPad team has been working around the clock here at our Palo Alto headquarters to get the kit ready for full production in time for the delivery of the iPad on April 3.We know you want an iPad, but you aren&#8217;t as excited about that $499+ price tag. With the CrunchPad Kit, you can turn any laptop screen into a device that&#8217;s just as good, for a fraction of the price.Introducing The CrunchPad KitThe kit contains everything you need to convert any laptop screen into a fully functional touch screen device. The key piece of technology is a transparent resizable modular touch screen overlap material that you add to the screen after removing it from the rest of the laptop. You then install the remaining electronics, as well as a power supply, and the device is ready to go. Also included in each kit is a 4G module that you can optionally activate and add to the device for always-on connectivity.There&#8217;s real technology here, particularly in the touch module, that we&#8217;ve developed with our new partner. A number of patents have been filed around this new research, which we&#8217;re calling the F.U.J.J. With the F.U.J.J. you can convert any laptop screen of any size, up to 17 inches, into a CrunchPad.There&#8217;s more information in the video above, including a complete walk through of the five minute installation process. Order your CrunchPad Kit now, we expect to be completely sold out within 48 hours.Here&#8217;s one last picture of the Asian team we hired to help us build this product working on the F.U.J.J. from our office in Palo Alto after we sponsored their immigration visas to get them over here.CrunchBase Information","http://techcrunch.com/2010/03/31/introducing-the-do-it-yourself-crunchpad-kit-video/","2010-03-31","13","163","405","285","4.002500","5.617544","4264.00000","0.00000"
"41","All The Cool Kids are Coming to Disrupt. Are You?","Arden Pennell","13","7","Do you want TV everywhere? And wonder what might happen after the Comcast-NBC merger is complete? Or want to know how technologists and financiers see the digital-content market evolving? So do we. That&#8217;s why we invited insiders like Avner Ronen and Quincy Smith to speak at Disrupt, our media and technology conference taking place May 24-26, 2010, in New York.Get your ticket now, because extra early-bird pricing expires at midnight. Before then, you can save $500.Disrupt speakers are the gutsy people unafraid to offer an opinion and take disruptive steps in media and technology.  We&#8217;re thrilled that Steve Case, Philip Kaplan and Fred Davis will also grace our stage. We&#8217;ll be announcing new speakers periodicially on the Disrupt blog, too.We&#8217;re also running a competition for &#8211;you guessed it&#8211; disruptive startups. As those of you who follow TechCrunch events know, attending is a chance to see tomorrow&#8217;s big names. At Disrupt, successful and active investors like Ben Horowitz, as well as technology insiders like Om Malik, will judge and coach startups during a three-day process resembling March Madness blended with &#8220;The Apprentice.&#8221; We&#8217;re now poring over hundreds of applications. They contain fresh ideas in real-time search and sentiment; finding, sharing and enjoying digital content; disintermediating markets in ingenious ways; cool new hardware, and more.  Hope to see you at Disrupt. (Want to do more than just buy a ticket? Go here to see our exhibitor packages.)Avner Ronen, Founder, BoxeeAvner Ronen is the founder and CEO of Boxee, a freeware media player software platform. Prior to founding Boxee, Avner co-founded Odigo, an instant messaging service. Avner worked with the Odigo team from its founding in 1998 until its purchase by Comverse in 2002 for $20M. Avner stayed on with Comverse as the VP Corporate Strategy &amp; Business Development until early 2007.Quincy Smith, Founding Partner, CODE AdvisorsQuincy Smith is a founding partner of CODE Advisors, an investment bank focused on media and technology. (Check out his recent video interview with TC.) He formerly served as Chief Executive Officer, CBS Interactive for CBS Corporation. In this role, he is responsible for overseeing the Company’s entire interactive strategy and helping to guide its implementation across CBS Corporation’s varied divisions and online businesses.Steve Case, Founder, RevolutionSteve Case is the founder of Revolution, a company that seeks to drive transformative change by shifting power to consumers. Revolution’s mission is to partner with entrepreneurs in building businesses that give people more choice, control, and convenience in important areas of their lives. Prior to starting Revolution, Steve was the co-founder, chairman, and CEO of America Online, Inc. (AOL) and, later, the chairman of AOL Time Warner. As the co-founder of AOL, Steve played an integral role in building the world’s largest Internet company and helped transform how people communicate, learn, and conduct business. AOL brought millions of Americans their first connection to the Internet.Philip Kaplan, Founder, AdBritePhilip (@pud) oversees AdBrite’s product management and innovation. Prior to founding AdBrite, Philip founded several businesses including PK Interactive, a software company that developed Web-based applications for Fortune 500 clients including Toyota and Mead Paper. Philip’s personal sites have earned accolades including Yahoo and Rolling Stone’s Site-of-the-Year, and #6 in TIME Magazine’s “Best of 2000.” Philip is a regular public speaker and is the bestselling author of F’d Companies (Simon &amp; Schuster). He is on the board of the School of Information Studies at Syracuse University. (Source: AdBrite)Fred Davis, Founding Partner, CODE AdvisorsFred Davis previously  founded the leading music law firm of Davis, Shapiro, Lewit, Montone &amp; Hayes. He represented some of today’s most successful stars in rock, hip-hop and pop for the firm. He is also one of the leading experts in the burgeoning area of digital music, rights and distribution. Davis has been on the front lines of the Recording Industry’s tumultuous attempt to harness the power of the Internet by monetizing the explosion of interest in digital music downloads and subscription.Ben Horowitz, Co-founder, Andreessen HorowitzBen Horowitz is a co-founder of the venture capital fund, Andreessen Horowitz. Horowitz was a co-founder and CEO of Opsware (formerly Loudcloud), which was acquired by HP in 2007, and Horowitz was appointed vice president and general manager of Business Technology Optimization for Software at HP. Earlier, he was vice president and general manager of America Online’s E-commerce Platform division, where he oversaw development of the company’s flagship Shop@AOL service Previously, Horowitz ran several product divisions at Netscape Communications.Om Malik, Founder, GigaOmOm Malik is the founder and senior writer for GigaOm. Before launching his own publishing venture, Om was a senior writer for Business 2.0 magazine covering telecom and broadband stories. He has also accepted the post of Venture Partner at True Ventures.","http://techcrunch.com/2010/03/31/all-the-cool-kids-are-coming-to-disrupt-are-you/","2010-03-31","0","7","804","614","4.865992","6.268730","0.00000","0.00000"
"42","Gowalla On The iPad.  Why?  (Screenshots)","Erick Schonfeld","3","35","There is obviously a lot of excitement around the iPad.  Kleiner Perkins is doubling its iFund to launch more companies around the new device.  And everyone from existing iPhone app developers and media companies is rushing to create iPad versions of their apps.  As the screenshots leaked to us below show, you can add Gowalla to that list.  I&#8217;ve confirmed the screenshots are real with CEO Josh Williams.But why would you want geo-location check-in app on a huge iPad.  It&#8217;s bad enough to have to pull out your iPhone every time you enter a restaurant or some other public gathering place.  Pulling out the iPad will be much more conspicuous.The bigger screen, however, does open up new possibilities for seeing calling up full menus at a ballgame, for instance, or photos that other people uploaded to Gowalla from that very same spot.  A bigger screen is just better no matter what the app.  Will Foursquare launch on the iPad as well?CrunchBase Information","http://techcrunch.com/2010/03/31/gowalla-ipad-screenshot/","2010-03-31","2","33","171","119","4.024242","5.579832","136.00000","0.00000"
"43","Netvibes Makes It To Profitability By Appealing To Businesses","Erick Schonfeld","3","2","Netvibes CEO Freddy Mini announced today that the startup founded five years ago has finally made it to profitability.  The site has seen a lot of changes since then.  It began as one of the original Web 2.0 personalized homepages, became a distributed widget platform, changed CEOs (when founder Tariq Krim stepped down in 2008 to start Jolicloud), then started appealing to enterprises, brands, and advertisers with intranet offerings and social media dashboards.I chatted with Mini today, who says that the company is profitable on a net income basis.  He won&#8217;t go into details on revenues, but the company has 40 employees and two offices.  Just to cover salaries, it&#8217;s got to be pulling in a few million dollars a year.  Mini did break down the revenues by product line, however:Netvibes for Enterprise: 50%Netvibes Premium Dashboards: 40%Widget Distribution: 10%The enterprise version, which accounts for half of the company&#8217;s revenues, lets employees customize their intranet homepage with a mixture of company and personal widgets.  Think iGoogle for businesses.  The dashboards are more for advertising and PR agencies, who can use them to push media on an opt-in basis to interested consumers.   Netvibes also recently launched a Dashboarding Guide, which is a &#8220;dashboard of dashboards,&#8221; says Mini.  It pulls together different monitoring and analytics tools (such as Google Trends, Compete, Yelp, Hootsuite, and Trendrr) all into one dashboard.The consumer-oriented homepage now has 3.5 million visitors a month, and Netvibes continues to improve that experience with its new realtime stream reader Wasabi, but that the paying customers are businesses.CrunchBase Information","http://techcrunch.com/2010/03/31/netvibes-profitability/","2010-03-31","0","2","273","198","4.625000","6.166667","0.00000","0.00000"
